Date,Close
2016-07-25,14.69559
2016-07-26,14.6984
2016-07-27,14.71326
2016-07-28,14.70029
2016-07-29,14.71444
2016-08-01,14.70436
2016-08-02,14.67667
2016-08-03,14.6611
2016-08-04,14.68062
2016-08-05,14.69907
2016-08-08,14.71954
2016-08-09,14.742
2016-08-10,14.74045
2016-08-11,14.75526
2016-08-12,14.75733
2016-08-16,14.7337
2016-08-17,14.71715
2016-08-18,14.72387
2016-08-19,14.71273
2016-08-22,14.7121
2016-08-23,14.72362
2016-08-24,14.73445
2016-08-25,14.72401
2016-08-26,14.72636
2016-08-29,14.7326
2016-08-30,14.73805
2016-08-31,14.73811
2016-09-01,14.74022
2016-09-02,14.75999
2016-09-05,14.77483
2016-09-06,14.78545
2016-09-07,14.78467
2016-09-08,14.78083
2016-09-09,14.75454
2016-09-12,14.72812
2016-09-13,14.70194
2016-09-14,14.69841
2016-09-15,14.69408
2016-09-16,14.68006
2016-09-19,14.70178
2016-09-20,14.70644
2016-09-21,14.72239
2016-09-22,14.75798
2016-09-23,14.75513
2016-09-26,14.72808
2016-09-27,14.71622
2016-09-28,14.72681
2016-09-29,14.74066
2016-09-30,14.74647
2016-10-03,14.73547
2016-10-04,14.74998
2016-10-06,14.72364
2016-10-07,14.70888
2016-10-10,14.71423
2016-10-11,14.71262
2016-10-12,14.69873
2016-10-13,14.68555
2016-10-14,14.70353
2016-10-17,14.70485
2016-10-18,14.73085
2016-10-19,14.74697
2016-10-20,14.75397
2016-10-21,14.75984
2016-10-24,14.76649
2016-10-25,14.76435
2016-10-26,14.74297
2016-10-27,14.73029
2016-10-28,14.72435
2016-10-31,14.71758
2016-11-02,14.67246
2016-11-03,14.66036
2016-11-04,14.63984
2016-11-07,14.6593
2016-11-08,14.67003
2016-11-09,14.66893
2016-11-10,14.66209
2016-11-11,14.63683
2016-11-14,14.62814
2016-11-15,14.64462
2016-11-16,14.63441
2016-11-17,14.63069
2016-11-18,14.62837
2016-11-21,14.63512
2016-11-22,14.66057
2016-11-23,14.6449
2016-11-24,14.65771
2016-11-25,14.65949
2016-11-28,14.6482
2016-11-29,14.66322
2016-11-30,14.66401
2016-12-02,14.65725
2016-12-05,14.65794
2016-12-06,14.68517
2016-12-07,14.71808
2016-12-09,14.77812
2016-12-12,14.77856
2016-12-13,14.81
2016-12-14,14.80542
2016-12-15,14.81199
2016-12-16,14.82891
2016-12-19,14.84117
2016-12-20,14.85701
2016-12-21,14.85898
2016-12-22,14.85006
2016-12-23,14.8535
2016-12-26,14.84875
2016-12-27,14.86272
2016-12-28,14.86846
2016-12-29,14.86641
2016-12-30,14.8654
2017-01-02,14.89169
2017-01-03,14.89192
2017-01-04,14.8972
