Date,Close
2010-01-04,11.70899963378906
2010-01-05,11.75399971008301
2010-01-06,11.78999996185303
2010-01-07,11.79599952697754
2010-01-08,11.82400035858154
2010-01-11,11.77600002288818
2010-01-12,11.72599983215332
2010-01-13,11.71599960327148
2010-01-14,11.75300025939941
2010-01-15,11.70600032806396
2010-01-18,11.73499965667725
2010-01-19,11.79300022125244
2010-01-20,11.71399974822998
2010-01-21,11.63300037384033
2010-01-22,11.5310001373291
2010-01-25,11.47999954223633
2010-01-26,11.47700023651123
2010-01-27,11.43299961090088
2010-01-28,11.4040002822876
2010-01-29,11.4350004196167
2010-02-01,11.46100044250488
2010-02-02,11.51399993896484
2010-02-03,11.49699974060059
2010-02-04,11.36400032043457
2010-02-05,11.26399993896484
2010-02-08,11.2819995880127
2010-02-09,11.30700016021729
2010-02-10,11.35599994659424
2010-02-11,11.39299964904785
2010-02-12,11.38700008392334
2010-02-15,11.41499996185303
2010-02-17,11.52999973297119
2010-02-18,11.58699989318848
2010-02-19,11.63899993896484
2010-02-22,11.62100028991699
2010-02-23,11.56799983978271
2010-02-24,11.58899974822998
2010-02-25,11.50899982452393
2010-02-26,11.57199954986572
2010-03-01,11.69799995422363
2010-03-02,11.74499988555908
2010-03-03,11.73900032043457
2010-03-04,11.73099994659424
2010-03-05,11.82100009918213
2010-03-08,11.83399963378906
2010-03-09,11.86999988555908
2010-03-10,11.88500022888184
2010-03-11,11.86100006103516
2010-03-12,11.8459997177124
2010-03-15,11.82600021362305
2010-03-16,11.87399959564209
2010-03-17,11.91800022125244
2010-03-18,11.91800022125244
2010-03-19,11.91399955749512
2010-03-22,11.92500019073486
2010-03-23,11.96399974822998
2010-03-24,12.00800037384033
2010-03-25,12.02999973297119
2010-03-26,11.98900032043457
2010-03-29,12.01900005340576
2010-03-30,12.02700042724609
2010-03-31,12.00399971008301
2010-04-01,12.08300018310547
2010-04-05,12.08800029754639
2010-04-06,12.15799999237061
2010-04-07,12.13799953460693
2010-04-08,12.10000038146973
2010-04-09,12.13899993896484
2010-04-12,12.10400009155273
2010-04-13,12.08500003814697
2010-04-14,12.14200019836426
2010-04-15,12.18099975585938
2010-04-16,12.06599998474121
2010-04-19,12.04800033569336
2010-04-20,12.10599994659424
2010-04-21,12.08300018310547
2010-04-22,12.02299976348877
2010-04-23,12.06900024414062
2010-04-26,12.06799983978271
2010-04-27,11.86699962615967
2010-04-28,11.8129997253418
2010-04-29,11.95400047302246
2010-04-30,11.92099952697754
2010-05-03,11.95600032806396
2010-05-04,11.79599952697754
2010-05-05,11.73999977111816
2010-05-06,11.64000034332275
2010-05-07,11.42899990081787
2010-05-10,11.91100025177002
2010-05-11,11.9680004119873
2010-05-12,12.04300022125244
2010-05-13,12.06700038909912
2010-05-14,11.94299983978271
2010-05-17,11.92899990081787
2010-05-18,11.96300029754639
2010-05-19,11.8120002746582
2010-05-20,11.65100002288818
2010-05-21,11.61100006103516
2010-05-24,11.64999961853027
2010-05-25,11.53999996185303
2010-05-26,11.64200019836426
2010-05-27,11.79199981689453
2010-05-28,11.79100036621094
2010-05-31,11.8459997177124
2010-06-01,11.83899974822998
2010-06-02,11.84500026702881
2010-06-04,11.86800003051758
2010-06-07,11.80500030517578
2010-06-08,11.77400016784668
2010-06-09,11.84200000762939
2010-06-11,11.92500019073486
2010-06-14,11.95600032806396
2010-06-15,11.96199989318848
2010-06-16,11.98600006103516
2010-06-17,11.96300029754639
2010-06-18,11.97700023651123
2010-06-21,12.06999969482422
2010-06-22,12.07499980926514
2010-06-23,12.00100040435791
2010-06-24,11.90200042724609
2010-06-25,11.88099956512451
2010-06-28,11.91800022125244
2010-06-29,11.78299999237061
2010-06-30,11.74600028991699
2010-07-01,11.58600044250488
2010-07-02,11.5319995880127
2010-07-05,11.55799961090088
2010-07-06,11.62800025939941
