Date,Close
2026-02-04,5.27559995651245
2026-02-05,5.23050022125244
2026-02-06,5.30359983444214
2026-02-09,5.35890007019043
2026-02-10,5.36180019378662
2026-02-11,5.35190010070801
2026-02-12,5.29930019378662
2026-02-13,5.31180000305176
2026-02-16,5.29759979248047
2026-02-18,5.36019992828369
2026-02-19,5.34049987792969
2026-02-20,5.36789989471436
2026-02-23,5.33029985427856
2026-02-24,5.35860013961792
2026-02-25,5.40310001373291
2026-02-26,5.37099981307983
2026-02-27,5.37309980392456
2026-03-02,5.34619998931885
2026-03-03,5.21789979934692
2026-03-04,5.28760004043579
2026-03-05,5.20909976959229
2026-03-06,5.17070007324219
2026-03-09,5.14260005950928
2026-03-10,5.23390007019043
2026-03-11,5.18359994888306
2026-03-12,5.14580011367798
2026-03-13,5.11129999160767
2026-03-16,5.14550018310547
2026-03-17,5.16960000991821
2026-03-18,5.13689994812012
2026-03-19,5.05310010910034
2026-03-20,4.99539995193481
2026-03-23,5.02239990234375
2026-03-24,5.0366997718811
2026-03-25,5.07670021057129
2026-03-26,5.01380014419556
2026-03-27,4.9552001953125
2026-03-30,4.96290016174316
2026-03-31,4.98479986190796
2026-04-01,5.1104998588562
2026-04-02,5.09119987487793
2026-04-06,5.09270000457764
2026-04-07,5.06360006332397
2026-04-08,5.21829986572266
2026-04-09,5.23379993438721
2026-04-10,5.24130010604858
